cluster_id	cluster_size_expanded	term	p	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	fdr	significant	neglog10_p	neglog10_fdr	pathway_id	pathway_num	pathway_name	category_level1	category_level2
70	387	KEGG_hsa04060	2.8308462429404497e-23	32	396	132	51873	3	13	11	8	ENSG00000067182(AC),ENSG00000067182(DLPFC),ENSG00000077238(AC),ENSG00000077238(DLPFC),ENSG00000077238(PCGBA23),ENSG00000081041(AC),ENSG00000081041(DLPFC),ENSG00000081041(PCGBA23),ENSG00000115594(AC),ENSG00000115602(AC),ENSG00000115602(DLPFC),ENSG00000115602(PCGBA23),ENSG00000115604(AC),ENSG00000115604(DLPFC),ENSG00000115604(PCGBA23),ENSG00000125538(AC),ENSG00000125538(DLPFC),ENSG00000125845(AC),ENSG00000145623(AC),ENSG00000145623(DLPFC),ENSG00000145623(PCGBA23),ENSG00000160712(DLPFC),ENSG00000163739(PCGBA23),ENSG00000173535(AC),ENSG00000173535(DLPFC),ENSG00000173535(PCGBA23),ENSG00000181826(AC),ENSG00000185436(AC),ENSG00000185436(DLPFC),ENSG00000243509(AC),ENSG00000243509(DLPFC),ENSG00000243509(PCGBA23)	2.4062193064993826e-21	True	22.54808371864477	20.618664792930478	hsa04060	4060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
34	407	KEGG_hsa05150	4.5641543755429903e-23	22	129	43	51873	3	1	12	9	ENSG00000005844(DLPFC),ENSG00000005844(PCGBA23),ENSG00000143226(DLPFC),ENSG00000143226(PCGBA23),ENSG00000150337(DLPFC),ENSG00000150337(PCGBA23),ENSG00000159189(DLPFC),ENSG00000159189(PCGBA23),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000166278(AC),ENSG00000166278(DLPFC),ENSG00000166278(PCGBA23),ENSG00000171051(DLPFC),ENSG00000173369(DLPFC),ENSG00000173369(PCGBA23),ENSG00000173372(DLPFC),ENSG00000173372(PCGBA23),ENSG00000196126(DLPFC),ENSG00000203747(DLPFC),ENSG00000203747(PCGBA23),ENSG00000205403(DLPFC)	6.800590019559055e-21	True	22.3406396746586	20.167453406246324	hsa05150	5150	Staphylococcus aureus infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
70	387	KEGG_hsa04668	7.4678710857985245e-22	28	309	103	51873	3	10	11	7	ENSG00000067182(AC),ENSG00000067182(DLPFC),ENSG00000069399(AC),ENSG00000081041(AC),ENSG00000081041(DLPFC),ENSG00000081041(PCGBA23),ENSG00000090339(AC),ENSG00000090339(DLPFC),ENSG00000108984(DLPFC),ENSG00000115604(AC),ENSG00000115604(DLPFC),ENSG00000115604(PCGBA23),ENSG00000118503(AC),ENSG00000125538(AC),ENSG00000125538(DLPFC),ENSG00000126391(DLPFC),ENSG00000163739(PCGBA23),ENSG00000167207(DLPFC),ENSG00000167207(PCGBA23),ENSG00000170345(DLPFC),ENSG00000171223(AC),ENSG00000171223(DLPFC),ENSG00000171223(PCGBA23),ENSG00000172216(AC),ENSG00000172216(PCGBA23),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23)	4.231793615285831e-20	True	21.12680318767121	19.373475521012605	hsa04668	4668	TNF signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
1654	189	KEGG_hsa04932	2.7279513362304944e-20	23	420	140	51873	3	11	0	12	ENSG00000004779(AC),ENSG00000004779(PCGBA23),ENSG00000010256(AC),ENSG00000112695(PCGBA23),ENSG00000117118(PCGBA23),ENSG00000128609(AC),ENSG00000130414(AC),ENSG00000131174(AC),ENSG00000140740(AC),ENSG00000145494(PCGBA23),ENSG00000147684(PCGBA23),ENSG00000151366(AC),ENSG00000158864(AC),ENSG00000160194(PCGBA23),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000168653(PCGBA23),ENSG00000178741(AC),ENSG00000179091(AC),ENSG00000179091(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000189043(PCGBA23),ENSG00000213619(PCGBA23)	1.0911805344921977e-19	True	19.564163381301142	18.96210338997318	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
584	1203	KEGG_hsa04141	6.950146239466615e-22	55	489	163	51873	3	25	14	16	ENSG00000044574(AC),ENSG00000044574(PCGBA23),ENSG00000051108(PCGBA23),ENSG00000080824(AC),ENSG00000080824(DLPFC),ENSG00000080824(PCGBA23),ENSG00000086061(AC),ENSG00000086061(DLPFC),ENSG00000086061(PCGBA23),ENSG00000086619(DLPFC),ENSG00000090520(AC),ENSG00000090520(PCGBA23),ENSG00000096384(AC),ENSG00000099958(AC),ENSG00000109846(AC),ENSG00000109846(DLPFC),ENSG00000109846(PCGBA23),ENSG00000109971(AC),ENSG00000109971(DLPFC),ENSG00000113615(DLPFC),ENSG00000115275(AC),ENSG00000116406(AC),ENSG00000116406(DLPFC),ENSG00000116406(PCGBA23),ENSG00000127191(AC),ENSG00000127191(DLPFC),ENSG00000127191(PCGBA23),ENSG00000128272(AC),ENSG00000128272(PCGBA23),ENSG00000132002(AC),ENSG00000132002(DLPFC),ENSG00000132002(PCGBA23),ENSG00000135924(AC),ENSG00000135924(DLPFC),ENSG00000138073(AC),ENSG00000138073(DLPFC),ENSG00000138073(PCGBA23),ENSG00000143870(AC),ENSG00000143870(DLPFC),ENSG00000143870(PCGBA23),ENSG00000151092(AC),ENSG00000151092(PCGBA23),ENSG00000155660(AC),ENSG00000164070(AC),ENSG00000166598(AC),ENSG00000172071(AC),ENSG00000180667(AC),ENSG00000185825(AC),ENSG00000204388(AC),ENSG00000204388(DLPFC),ENSG00000204388(PCGBA23),ENSG00000204389(PCGBA23),ENSG00000204390(AC),ENSG00000204390(DLPFC),ENSG00000204390(PCGBA23)	1.431730125330123e-19	True	21.1580060572336	18.844138836864445	hsa04141	4141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	Genetic Information Processing	Folding, sorting and degradation
36	521	KEGG_hsa04145	4.227823717361156e-21	33	375	125	51873	3	32	0	1	ENSG00000003056(AC),ENSG00000038945(AC),ENSG00000051523(AC),ENSG00000072694(AC),ENSG00000100365(AC),ENSG00000102879(PCGBA23),ENSG00000110719(AC),ENSG00000116701(AC),ENSG00000125730(AC),ENSG00000137462(AC),ENSG00000143226(AC),ENSG00000150093(AC),ENSG00000150337(AC),ENSG00000158517(AC),ENSG00000160255(AC),ENSG00000163131(AC),ENSG00000165168(AC),ENSG00000169896(AC),ENSG00000170458(AC),ENSG00000172243(AC),ENSG00000173391(AC),ENSG00000174130(AC),ENSG00000196126(AC),ENSG00000196735(AC),ENSG00000203747(AC),ENSG00000204252(AC),ENSG00000204257(AC),ENSG00000204287(AC),ENSG00000204592(AC),ENSG00000223865(AC),ENSG00000231389(AC),ENSG00000234745(AC),ENSG00000242574(AC)	2.0399249436267576e-19	True	20.37388312925803	18.690385811578217	hsa04145	4145	Phagosome - Homo sapiens (human)	Cellular Processes	Transport and catabolism
36	521	KEGG_hsa03010	5.4548775759693844e-21	37	498	166	51873	3	37	0	0	ENSG00000063177(AC),ENSG00000083845(AC),ENSG00000105372(AC),ENSG00000105640(AC),ENSG00000110700(AC),ENSG00000122406(AC),ENSG00000124614(AC),ENSG00000125691(AC),ENSG00000130255(AC),ENSG00000131469(AC),ENSG00000134419(AC),ENSG00000136942(AC),ENSG00000137154(AC),ENSG00000137818(AC),ENSG00000138326(AC),ENSG00000142534(AC),ENSG00000142937(AC),ENSG00000147403(AC),ENSG00000148303(AC),ENSG00000149273(AC),ENSG00000161016(AC),ENSG00000164587(AC),ENSG00000167526(AC),ENSG00000171863(AC),ENSG00000172809(AC),ENSG00000177600(AC),ENSG00000182774(AC),ENSG00000186468(AC),ENSG00000188846(AC),ENSG00000197958(AC),ENSG00000198034(AC),ENSG00000198918(AC),ENSG00000204628(AC),ENSG00000213741(AC),ENSG00000229117(AC),ENSG00000231500(AC),ENSG00000241343(AC)	2.105582744324183e-19	True	20.26321499185429	18.676627687182545	hsa03010	3010	Ribosome - Homo sapiens (human)	Genetic Information Processing	Translation
38	416	KEGG_hsa04612	8.554174106829251e-21	22	159	53	51873	3	0	11	11	ENSG00000010610(DLPFC),ENSG00000010610(PCGBA23),ENSG00000019582(DLPFC),ENSG00000019582(PCGBA23),ENSG00000163131(DLPFC),ENSG00000163131(PCGBA23),ENSG00000164733(DLPFC),ENSG00000179583(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	2.976852589176579e-19	True	20.06782191460461	18.52624267065803	hsa04612	4612	Antigen processing and presentation - Homo sapiens (human)	Organismal Systems	Immune system
38	416	KEGG_hsa05310	1.1825944941819388e-20	14	36	12	51873	3	0	7	7	ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	3.429524033127622e-19	True	19.927164147281754	18.4647661493828	hsa05310	5310	Asthma - Homo sapiens (human)	Human Diseases	Immune disease
38	416	KEGG_hsa05320	2.3785860802511726e-20	16	60	20	51873	3	0	8	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	4.598599755152268e-19	True	19.623681126984625	18.33737438814135	hsa05320	5320	Autoimmune thyroid disease - Homo sapiens (human)	Human Diseases	Immune disease
38	416	KEGG_hsa05330	2.3785860802511726e-20	16	60	20	51873	3	0	8	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	4.598599755152268e-19	True	19.623681126984625	18.33737438814135	hsa05330	5330	Allograft rejection - Homo sapiens (human)	Human Diseases	Immune disease
38	416	KEGG_hsa05332	2.3785860802511726e-20	16	60	20	51873	3	0	8	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	4.598599755152268e-19	True	19.623681126984625	18.33737438814135	hsa05332	5332	Graft-versus-host disease - Homo sapiens (human)	Human Diseases	Immune disease
34	407	KEGG_hsa04380	8.903574633650129e-20	28	351	117	51873	3	2	13	13	ENSG00000043462(AC),ENSG00000043462(PCGBA23),ENSG00000051523(DLPFC),ENSG00000051523(PCGBA23),ENSG00000066336(DLPFC),ENSG00000066336(PCGBA23),ENSG00000100365(DLPFC),ENSG00000100365(PCGBA23),ENSG00000101096(DLPFC),ENSG00000101096(PCGBA23),ENSG00000104972(DLPFC),ENSG00000104972(PCGBA23),ENSG00000104974(DLPFC),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000106799(DLPFC),ENSG00000106799(PCGBA23),ENSG00000116701(DLPFC),ENSG00000116701(PCGBA23),ENSG00000143226(DLPFC),ENSG00000143226(PCGBA23),ENSG00000150337(DLPFC),ENSG00000150337(PCGBA23),ENSG00000158517(DLPFC),ENSG00000170909(AC),ENSG00000170909(PCGBA23),ENSG00000203747(DLPFC),ENSG00000203747(PCGBA23)	6.6331631020693465e-18	True	19.05043559650256	17.178279323754264	hsa04380	4380	Osteoclast differentiation - Homo sapiens (human)	Organismal Systems	Development and regeneration
65	638	KEGG_hsa04151	3.3381130058188193e-20	51	858	286	51873	3	9	23	19	ENSG00000005961(AC),ENSG00000064300(DLPFC),ENSG00000064300(PCGBA23),ENSG00000091879(AC),ENSG00000091879(DLPFC),ENSG00000091879(PCGBA23),ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000102755(AC),ENSG00000102755(DLPFC),ENSG00000102755(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000123374(DLPFC),ENSG00000123374(PCGBA23),ENSG00000124253(DLPFC),ENSG00000127920(PCGBA23),ENSG00000130702(DLPFC),ENSG00000130702(PCGBA23),ENSG00000135862(DLPFC),ENSG00000135862(PCGBA23),ENSG00000142627(DLPFC),ENSG00000143127(AC),ENSG00000143127(DLPFC),ENSG00000143127(PCGBA23),ENSG00000143384(DLPFC),ENSG00000147168(DLPFC),ENSG00000147168(PCGBA23),ENSG00000150093(DLPFC),ENSG00000150093(PCGBA23),ENSG00000150630(DLPFC),ENSG00000150630(PCGBA23),ENSG00000160447(DLPFC),ENSG00000160447(PCGBA23),ENSG00000161638(DLPFC),ENSG00000161638(PCGBA23),ENSG00000162434(DLPFC),ENSG00000164867(AC),ENSG00000164867(DLPFC),ENSG00000164867(PCGBA23),ENSG00000168477(AC),ENSG00000168477(DLPFC),ENSG00000168477(PCGBA23),ENSG00000173039(DLPFC),ENSG00000184371(DLPFC),ENSG00000185291(DLPFC),ENSG00000213949(AC),ENSG00000213949(DLPFC),ENSG00000213949(PCGBA23),ENSG00000243364(PCGBA23)	7.610897653266909e-18	True	19.47649896514844	17.118564118147987	hsa04151	4151	PI3K-Akt signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
34	407	KEGG_hsa05140	2.4856752415158987e-19	22	189	63	51873	3	0	12	10	ENSG00000051523(DLPFC),ENSG00000051523(PCGBA23),ENSG00000100365(DLPFC),ENSG00000100365(PCGBA23),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000111679(DLPFC),ENSG00000111679(PCGBA23),ENSG00000116701(DLPFC),ENSG00000116701(PCGBA23),ENSG00000137462(DLPFC),ENSG00000137462(PCGBA23),ENSG00000143226(DLPFC),ENSG00000143226(PCGBA23),ENSG00000150337(DLPFC),ENSG00000150337(PCGBA23),ENSG00000158517(DLPFC),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000196126(DLPFC),ENSG00000203747(DLPFC),ENSG00000203747(PCGBA23)	1.2345520366195633e-17	True	18.60455561343807	16.90849059974546	hsa05140	5140	Leishmaniasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
1630	356	KEGG_hsa05012	2.9399060898339573e-19	35	726	242	51873	3	3	26	6	ENSG00000087191(DLPFC),ENSG00000090266(DLPFC),ENSG00000099795(AC),ENSG00000099795(PCGBA23),ENSG00000100519(DLPFC),ENSG00000100519(PCGBA23),ENSG00000100764(DLPFC),ENSG00000100902(DLPFC),ENSG00000110717(DLPFC),ENSG00000110801(AC),ENSG00000110801(DLPFC),ENSG00000112695(DLPFC),ENSG00000115233(DLPFC),ENSG00000115233(PCGBA23),ENSG00000131143(DLPFC),ENSG00000136930(PCGBA23),ENSG00000145494(DLPFC),ENSG00000147684(DLPFC),ENSG00000147804(DLPFC),ENSG00000147804(PCGBA23),ENSG00000156467(DLPFC),ENSG00000159352(DLPFC),ENSG00000160194(AC),ENSG00000160194(DLPFC),ENSG00000164405(DLPFC),ENSG00000164919(DLPFC),ENSG00000165264(DLPFC),ENSG00000165629(DLPFC),ENSG00000165916(DLPFC),ENSG00000167863(PCGBA23),ENSG00000173692(DLPFC),ENSG00000174886(DLPFC),ENSG00000183648(DLPFC),ENSG00000213619(DLPFC),ENSG00000241837(DLPFC)	1.7933427147987136e-17	True	18.53166654214509	16.74633670713432	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
68	551	KEGG_hsa05417	7.435759608594473e-19	36	513	171	51873	3	14	11	11	ENSG00000034152(AC),ENSG00000034152(DLPFC),ENSG00000034152(PCGBA23),ENSG00000100219(AC),ENSG00000100219(DLPFC),ENSG00000100219(PCGBA23),ENSG00000104689(AC),ENSG00000108691(AC),ENSG00000108691(DLPFC),ENSG00000108691(PCGBA23),ENSG00000109320(AC),ENSG00000109320(DLPFC),ENSG00000109320(PCGBA23),ENSG00000120889(AC),ENSG00000120889(PCGBA23),ENSG00000125538(PCGBA23),ENSG00000130164(AC),ENSG00000130164(DLPFC),ENSG00000130164(PCGBA23),ENSG00000134001(AC),ENSG00000163739(AC),ENSG00000163739(DLPFC),ENSG00000165806(AC),ENSG00000165806(DLPFC),ENSG00000165806(PCGBA23),ENSG00000169429(AC),ENSG00000169429(DLPFC),ENSG00000173110(AC),ENSG00000173110(DLPFC),ENSG00000173110(PCGBA23),ENSG00000177606(AC),ENSG00000177606(DLPFC),ENSG00000177606(PCGBA23),ENSG00000185507(AC),ENSG00000185507(DLPFC),ENSG00000185507(PCGBA23)	6.952435234035832e-17	True	18.128674659022312	16.157863048149796	hsa05417	5417	Lipid and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
38	416	KEGG_hsa04940	4.583546845526221e-18	16	81	27	51873	3	0	8	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	7.975371511215625e-17	True	17.338798325642667	16.09824907736007	hsa04940	4940	Type I diabetes mellitus - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
38	416	KEGG_hsa05321	6.712566660579965e-18	18	120	40	51873	3	0	9	9	ENSG00000150782(DLPFC),ENSG00000150782(PCGBA23),ENSG00000187554(DLPFC),ENSG00000187554(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	9.797873709629284e-17	True	17.173111388416665	16.008868162712368	hsa05321	5321	Inflammatory bowel disease - Homo sapiens (human)	Human Diseases	Immune disease
38	416	KEGG_hsa05140	6.7571542825029545e-18	21	189	63	51873	3	0	10	11	ENSG00000125730(DLPFC),ENSG00000125730(PCGBA23),ENSG00000158517(PCGBA23),ENSG00000165168(DLPFC),ENSG00000165168(PCGBA23),ENSG00000169896(DLPFC),ENSG00000169896(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	9.797873709629284e-17	True	17.170236164947344	16.008868162712368	hsa05140	5140	Leishmaniasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
36	521	KEGG_hsa05140	3.2005044269922122e-18	23	189	63	51873	3	23	0	0	ENSG00000051523(AC),ENSG00000100365(AC),ENSG00000105329(AC),ENSG00000111679(AC),ENSG00000116701(AC),ENSG00000125730(AC),ENSG00000137462(AC),ENSG00000143226(AC),ENSG00000150093(AC),ENSG00000150337(AC),ENSG00000158517(AC),ENSG00000160255(AC),ENSG00000165168(AC),ENSG00000169896(AC),ENSG00000196126(AC),ENSG00000196735(AC),ENSG00000203747(AC),ENSG00000204252(AC),ENSG00000204257(AC),ENSG00000204287(AC),ENSG00000223865(AC),ENSG00000231389(AC),ENSG00000242574(AC)	1.0294955906824951e-16	True	17.494781567744255	15.987375509120124	hsa05140	5140	Leishmaniasis - Homo sapiens (human)	Human Diseases	Infectious disease: parasitic
1654	189	KEGG_hsa01100	3.4497688461136106e-17	53	3942	1314	51873	3	29	1	23	ENSG00000004779(AC),ENSG00000004779(PCGBA23),ENSG00000006530(AC),ENSG00000010256(AC),ENSG00000062485(AC),ENSG00000067225(AC),ENSG00000110955(AC),ENSG00000112695(PCGBA23),ENSG00000117118(PCGBA23),ENSG00000117308(AC),ENSG00000117448(PCGBA23),ENSG00000120437(AC),ENSG00000128609(AC),ENSG00000130414(AC),ENSG00000131100(AC),ENSG00000131174(AC),ENSG00000134326(PCGBA23),ENSG00000140057(PCGBA23),ENSG00000140740(AC),ENSG00000143198(PCGBA23),ENSG00000143727(AC),ENSG00000145494(PCGBA23),ENSG00000146701(AC),ENSG00000147684(PCGBA23),ENSG00000148057(PCGBA23),ENSG00000150768(AC),ENSG00000151366(AC),ENSG00000152234(AC),ENSG00000154518(AC),ENSG00000154518(PCGBA23),ENSG00000156110(DLPFC),ENSG00000158864(AC),ENSG00000159267(PCGBA23),ENSG00000159720(AC),ENSG00000160194(PCGBA23),ENSG00000160752(AC),ENSG00000164919(AC),ENSG00000164919(PCGBA23),ENSG00000165629(AC),ENSG00000167283(PCGBA23),ENSG00000167863(AC),ENSG00000168653(PCGBA23),ENSG00000171723(PCGBA23),ENSG00000178741(AC),ENSG00000179091(AC),ENSG00000179091(PCGBA23),ENSG00000183648(PCGBA23),ENSG00000189043(PCGBA23),ENSG00000196511(PCGBA23),ENSG00000213619(PCGBA23),ENSG00000239672(AC),ENSG00000241837(AC),ENSG00000241837(PCGBA23)	1.2649152435749908e-16	True	16.462210004121093	15.897938573682527	hsa01100	1100	Metabolic pathways - Homo sapiens (human)	Metabolism	Global and overview maps
38	416	KEGG_hsa04672	1.547035332700307e-17	16	87	29	51873	3	0	8	8	ENSG00000114013(DLPFC),ENSG00000114013(PCGBA23),ENSG00000196735(DLPFC),ENSG00000196735(PCGBA23),ENSG00000204252(DLPFC),ENSG00000204252(PCGBA23),ENSG00000204257(DLPFC),ENSG00000204257(PCGBA23),ENSG00000204287(DLPFC),ENSG00000204287(PCGBA23),ENSG00000223865(DLPFC),ENSG00000223865(PCGBA23),ENSG00000231389(DLPFC),ENSG00000231389(PCGBA23),ENSG00000242574(DLPFC),ENSG00000242574(PCGBA23)	2.0706472914604108e-16	True	16.810499767346823	15.68389387137106	hsa04672	4672	Intestinal immune network for IgA production - Homo sapiens (human)	Organismal Systems	Immune system
57	142	KEGG_hsa04621	1.1500502229443825e-17	19	426	142	51873	3	4	8	7	ENSG00000111331(DLPFC),ENSG00000111331(PCGBA23),ENSG00000111335(PCGBA23),ENSG00000117226(AC),ENSG00000117226(DLPFC),ENSG00000117226(PCGBA23),ENSG00000117228(AC),ENSG00000117228(DLPFC),ENSG00000117228(PCGBA23),ENSG00000125826(AC),ENSG00000154451(DLPFC),ENSG00000154451(PCGBA23),ENSG00000162645(DLPFC),ENSG00000162645(PCGBA23),ENSG00000170581(DLPFC),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000263528(DLPFC)	2.4151054681832035e-16	True	16.939283193497392	15.617063898763472	hsa04621	4621	NOD-like receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system
34	407	KEGG_hsa05152	6.875935897481487e-18	28	414	138	51873	3	2	14	12	ENSG00000064012(DLPFC),ENSG00000064012(PCGBA23),ENSG00000102879(AC),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000110719(DLPFC),ENSG00000110719(PCGBA23),ENSG00000120868(AC),ENSG00000130592(DLPFC),ENSG00000130592(PCGBA23),ENSG00000137462(DLPFC),ENSG00000137462(PCGBA23),ENSG00000143226(DLPFC),ENSG00000143226(PCGBA23),ENSG00000150337(DLPFC),ENSG00000150337(PCGBA23),ENSG00000158869(DLPFC),ENSG00000158869(PCGBA23),ENSG00000160255(DLPFC),ENSG00000160255(PCGBA23),ENSG00000170458(DLPFC),ENSG00000174125(DLPFC),ENSG00000174125(PCGBA23),ENSG00000179583(DLPFC),ENSG00000187796(PCGBA23),ENSG00000196126(DLPFC),ENSG00000203747(DLPFC),ENSG00000203747(PCGBA23)	2.561286121811854e-16	True	17.162668180777864	15.591541903693551	hsa05152	5152	Tuberculosis - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
57	142	KEGG_hsa05169	2.043044565183788e-17	20	513	171	51873	3	4	7	9	ENSG00000107201(AC),ENSG00000107201(DLPFC),ENSG00000107201(PCGBA23),ENSG00000111331(DLPFC),ENSG00000111331(PCGBA23),ENSG00000111335(PCGBA23),ENSG00000168394(DLPFC),ENSG00000168394(PCGBA23),ENSG00000170581(DLPFC),ENSG00000187608(AC),ENSG00000204267(AC),ENSG00000204267(PCGBA23),ENSG00000204642(PCGBA23),ENSG00000206503(PCGBA23),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000231925(DLPFC),ENSG00000231925(PCGBA23),ENSG00000263528(DLPFC)	2.8602623912573033e-16	True	16.68972215994498	15.543594124266743	hsa05169	5169	Epstein-Barr virus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
